File 			 Kernel 			 Threads 			 Time(s)
720p/rickandmorty720.jpg		7				8				0.2352
720p/rickandmorty720.jpg		7				16				0.2515
720p/rickandmorty720.jpg		9				1				1.5625
720p/rickandmorty720.jpg		9				2				0.7864
720p/rickandmorty720.jpg		9				4				0.4170
720p/rickandmorty720.jpg		9				8				0.3836
720p/rickandmorty720.jpg		9				16				0.3958
720p/rickandmorty720.jpg		11				1				2.3007
720p/rickandmorty720.jpg		11				2				1.1543
720p/rickandmorty720.jpg		11				4				0.6108
720p/rickandmorty720.jpg		11				8				0.5624
720p/rickandmorty720.jpg		11				16				0.5803
720p/rickandmorty720.jpg		13				1				3.1565
720p/rickandmorty720.jpg		13				2				1.6216
720p/rickandmorty720.jpg		13				4				1.4773
720p/rickandmorty720.jpg		13				8				0.7704
720p/rickandmorty720.jpg		13				16				0.7975
720p/rickandmorty720.jpg		15				1				4.1922
720p/rickandmorty720.jpg		15				2				2.0905
720p/rickandmorty720.jpg		15				4				1.9517
720p/rickandmorty720.jpg		15				8				1.0178
720p/rickandmorty720.jpg		15				16				1.0658
720p/southpark720.jpg		3				1				0.2135
720p/southpark720.jpg		3				2				0.1106
720p/southpark720.jpg		3				4				0.1012
720p/southpark720.jpg		3				8				0.0554
720p/southpark720.jpg		3				16				0.0643
720p/southpark720.jpg		5				1				0.4988
720p/southpark720.jpg		5				2				0.2656
720p/southpark720.jpg		5				4				0.1346
720p/southpark720.jpg		5				8				0.1252
720p/southpark720.jpg		5				16				0.1369
720p/southpark720.jpg		7				1				0.9237
720p/southpark720.jpg		7				2				0.4642
720p/southpark720.jpg		7				4				0.2468
720p/southpark720.jpg		7				8				0.2341
720p/southpark720.jpg		7				16				0.2524
720p/southpark720.jpg		9				1				1.5608
720p/southpark720.jpg		9				2				0.7855
720p/southpark720.jpg		9				4				0.4176
720p/southpark720.jpg		9				8				0.3813
720p/southpark720.jpg		9				16				0.3807
720p/southpark720.jpg		11				1				2.2995
720p/southpark720.jpg		11				2				1.1571
720p/southpark720.jpg		11				4				0.6451
720p/southpark720.jpg		11				8				0.5621
720p/southpark720.jpg		11				16				0.5937
720p/southpark720.jpg		13				1				3.1600
720p/southpark720.jpg		13				2				1.5849
720p/southpark720.jpg		13				4				0.9961
720p/southpark720.jpg		13				8				0.8223
720p/southpark720.jpg		13				16				0.7825
720p/southpark720.jpg		15				1				4.5157
720p/southpark720.jpg		15				2				2.0987
720p/southpark720.jpg		15				4				1.1821
720p/southpark720.jpg		15				8				1.0178
720p/southpark720.jpg		15				16				1.0219
720p/watchmen720.jpg		3				1				0.2133
720p/watchmen720.jpg		3				2				0.1102
720p/watchmen720.jpg		3				4				0.0613
720p/watchmen720.jpg		3				8				0.0600
720p/watchmen720.jpg		3				16				0.0636
720p/watchmen720.jpg		5				1				0.4980
720p/watchmen720.jpg		5				2				0.2514
720p/watchmen720.jpg		5				4				0.2375
720p/watchmen720.jpg		5				8				0.1282
720p/watchmen720.jpg		5				16				0.1380
720p/watchmen720.jpg		7				1				0.9218
720p/watchmen720.jpg		7				2				0.4687
720p/watchmen720.jpg		7				4				0.4397
720p/watchmen720.jpg		7				8				0.2340
720p/watchmen720.jpg		7				16				0.2611
720p/watchmen720.jpg		9				1				1.5613
720p/watchmen720.jpg		9				2				0.7879
720p/watchmen720.jpg		9				4				0.4188
720p/watchmen720.jpg		9				8				0.3811
720p/watchmen720.jpg		9				16				0.4174
720p/watchmen720.jpg		11				1				2.3024
720p/watchmen720.jpg		11				2				1.1559
720p/watchmen720.jpg		11				4				0.8052
720p/watchmen720.jpg		11				8				0.5646
720p/watchmen720.jpg		11				16				0.5666
720p/watchmen720.jpg		13				1				3.1850
720p/watchmen720.jpg		13				2				1.5871
720p/watchmen720.jpg		13				4				0.8387
720p/watchmen720.jpg		13				8				0.7737
720p/watchmen720.jpg		13				16				0.7935
720p/watchmen720.jpg		15				1				4.1595
720p/watchmen720.jpg		15				2				2.1042
720p/watchmen720.jpg		15				4				1.1061
720p/watchmen720.jpg		15				8				1.0177
720p/watchmen720.jpg		15				16				1.0569
720p/zapdos720.jpg		3				1				0.2294
720p/zapdos720.jpg		3				2				0.1246
720p/zapdos720.jpg		3				4				0.0748
720p/zapdos720.jpg		3				8				0.0729
720p/zapdos720.jpg		3				16				0.0828
720p/zapdos720.jpg		5				1				0.5116
720p/zapdos720.jpg		5				2				0.2660
720p/zapdos720.jpg		5				4				0.1494
720p/zapdos720.jpg		5				8				0.1447
720p/zapdos720.jpg		5				16				0.1478
720p/zapdos720.jpg		7				1				0.9377
720p/zapdos720.jpg		7				2				0.4998
720p/zapdos720.jpg		7				4				0.2868
720p/zapdos720.jpg		7				8				0.2489
720p/zapdos720.jpg		7				16				0.2549
720p/zapdos720.jpg		9				1				1.5790
720p/zapdos720.jpg		9				2				0.7989
720p/zapdos720.jpg		9				4				0.4337
720p/zapdos720.jpg		9				8				0.3972
720p/zapdos720.jpg		9				16				0.4228
720p/zapdos720.jpg		11				1				2.3263
720p/zapdos720.jpg		11				2				1.1704
720p/zapdos720.jpg		11				4				1.0831
720p/zapdos720.jpg		11				8				0.5779
720p/zapdos720.jpg		11				16				0.6047
720p/zapdos720.jpg		13				1				3.2332
720p/zapdos720.jpg		13				2				1.6103
720p/zapdos720.jpg		13				4				0.8781
720p/zapdos720.jpg		13				8				0.7877
720p/zapdos720.jpg		13				16				0.8059
720p/zapdos720.jpg		15				1				4.1884
720p/zapdos720.jpg		15				2				2.1056
720p/zapdos720.jpg		15				4				1.8160
720p/zapdos720.jpg		15				8				1.0340
720p/zapdos720.jpg		15				16				1.0558
